tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,trajectory_csv,metrics_json,alpha_tightening_margin_rad,q_tightening_margin_radps
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.0714603504227117,0.0,0.0015694963232778,0.0003021177609268,0.001776891772332,-0.0488351885534954,0.05271283543694,-0.0049262934354196,-930.9857138338969,pid,0.0546458006331984,0.0943326910892605,0.0451746313879333,44.59492870885039,0.4641744548286604,0.3239875389408099,37,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_016/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_016/pid/metrics.json,,
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.0714603504227117,0.0,0.0015694963232778,0.0003021177609268,0.001776891772332,-0.0488351885534954,0.05271283543694,-0.0049262934354196,-930.9857138338969,gain_scheduled_lqr,0.0635454209717922,0.1318446295416348,0.0443029625300411,55.81,0.9906542056074766,1.0,79,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_016/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_016/gain_scheduled_lqr/metrics.json,,
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.0714603504227117,0.0,0.0015694963232778,0.0003021177609268,0.001776891772332,-0.0488351885534954,0.05271283543694,-0.0049262934354196,-930.9857138338969,nominal_nmpc,0.0507676454284318,0.0943326910892605,0.0461954937103153,47.319341763866134,0.0,0.0747663551401869,37,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_016/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_016/nominal_nmpc/metrics.json,,
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644,7.783626385904558e-05,0.0008739507574789,-0.0213922850769145,0.0547014315160136,-0.0060694507951638,917.2819730219906,pid,0.0456878881715288,0.1073507599646349,0.0510218091586333,51.620021428067,0.7850467289719626,0.67601246105919,52,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_017/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_017/pid/metrics.json,,
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644,7.783626385904558e-05,0.0008739507574789,-0.0213922850769145,0.0547014315160136,-0.0060694507951638,917.2819730219906,gain_scheduled_lqr,0.0474105757942872,0.1073507599646349,0.0507994196819595,55.65750000000001,0.9875389408099688,0.9968847352024922,59,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_017/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_017/gain_scheduled_lqr/metrics.json,,
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644,7.783626385904558e-05,0.0008739507574789,-0.0213922850769145,0.0547014315160136,-0.0060694507951638,917.2819730219906,nominal_nmpc,0.0461833833039104,0.1073507630482285,0.0511347227666666,49.53660342648585,0.0,0.043613707165109,52,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_017/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_017/nominal_nmpc/metrics.json,,
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.0769619370332078,0.5,0.0025640913291227,0.0002562368987217,0.0025300887416886,-0.0283028500466815,0.0381341179489997,-0.0158541690445944,-235.45704685535296,pid,0.0754314421394873,0.1144882540708614,0.0351530413599289,29.484062759288868,0.1277258566978193,0.0093457943925233,144,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_018/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_018/pid/metrics.json,,
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.0769619370332078,0.5,0.0025640913291227,0.0002562368987217,0.0025300887416886,-0.0283028500466815,0.0381341179489997,-0.0158541690445944,-235.45704685535296,gain_scheduled_lqr,0.0884027077340042,0.1420368402605822,0.0332962823238482,55.65750000000001,0.9875389408099688,0.9968847352024922,223,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_018/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_018/gain_scheduled_lqr/metrics.json,,
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.0769619370332078,0.5,0.0025640913291227,0.0002562368987217,0.0025300887416886,-0.0283028500466815,0.0381341179489997,-0.0158541690445944,-235.45704685535296,nominal_nmpc,0.0656113734819333,0.1099774420271428,0.0374225458221373,48.18081338272436,0.0,0.0747663551401869,109,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_018/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_018/nominal_nmpc/metrics.json,,
moderate,19,74,1.118313480531672,1.006216285054576,1.0705616557853193,1.0676795752504191,0.1976933314178574,0.5,1.1917964336129016e-05,0.0011225632749167,0.0029069938956347,-0.0266581670407395,0.0468399196908176,0.0184807484197281,583.4377275653063,pid,0.0531137148230538,0.0729721878016892,0.0429301888997675,42.95695156878108,0.3769470404984423,0.2647975077881619,11,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_019/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_019/pid/metrics.json,,
moderate,19,74,1.118313480531672,1.006216285054576,1.0705616557853193,1.0676795752504191,0.1976933314178574,0.5,1.1917964336129016e-05,0.0011225632749167,0.0029069938956347,-0.0266581670407395,0.0468399196908176,0.0184807484197281,583.4377275653063,gain_scheduled_lqr,0.0650272703705578,0.1440574409783429,0.0417999239169544,55.65750000000001,0.9875389408099688,0.9968847352024922,60,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_019/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_019/gain_scheduled_lqr/metrics.json,,
moderate,19,74,1.118313480531672,1.006216285054576,1.0705616557853193,1.0676795752504191,0.1976933314178574,0.5,1.1917964336129016e-05,0.0011225632749167,0.0029069938956347,-0.0266581670407395,0.0468399196908176,0.0184807484197281,583.4377275653063,nominal_nmpc,0.0471912794096064,0.0729721882091461,0.0443181118681201,47.36959157485094,0.0,0.1277258566978193,11,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_019/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_019/nominal_nmpc/metrics.json,,
moderate,20,75,0.9139875044578591,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.3266075408103212,0.5,0.0027805871084061,0.0014209251648662,0.0026003339509684,-0.0496219404879658,0.044816418467568,0.0129218118562483,-2386.670113149052,pid,0.0792112234876663,0.1127931106927204,0.0361682773577439,29.209835571330252,0.2305295950155763,0.1121495327102803,215,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_020/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_020/pid/metrics.json,,
moderate,20,75,0.9139875044578591,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.3266075408103212,0.5,0.0027805871084061,0.0014209251648662,0.0026003339509684,-0.0496219404879658,0.044816418467568,0.0129218118562483,-2386.670113149052,gain_scheduled_lqr,0.0964793949857313,0.1706684274285363,0.0344190986358167,55.65750000000001,0.9875389408099688,0.9968847352024922,215,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_020/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_020/gain_scheduled_lqr/metrics.json,,
moderate,20,75,0.9139875044578591,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.3266075408103212,0.5,0.0027805871084061,0.0014209251648662,0.0026003339509684,-0.0496219404879658,0.044816418467568,0.0129218118562483,-2386.670113149052,nominal_nmpc,0.0665799508269914,0.1067061891035331,0.0386638905507121,45.97123334584624,0.0,0.1370716510903426,108,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_020/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_020/nominal_nmpc/metrics.json,,
moderate,21,76,1.0918994527472483,1.1456569918527777,1.0729598965872842,1.0883542027304094,0.0273398976032734,0.0,0.0016851945472508,0.0014501173465736,0.0006696134183233,-0.0395062865374655,0.0403368001117125,-0.0177315950440672,-875.2161367207173,pid,0.080161880707804,0.1149317169061595,0.0347926225129554,27.53828634320589,0.1744548286604361,0.0093457943925233,221,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_021/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_021/pid/metrics.json,,
moderate,21,76,1.0918994527472483,1.1456569918527777,1.0729598965872842,1.0883542027304094,0.0273398976032734,0.0,0.0016851945472508,0.0014501173465736,0.0006696134183233,-0.0395062865374655,0.0403368001117125,-0.0177315950440672,-875.2161367207173,gain_scheduled_lqr,0.1009919060588279,0.1862499972377845,0.0328139291185558,55.81,0.9906542056074766,1.0,221,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_021/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_021/gain_scheduled_lqr/metrics.json,,
moderate,21,76,1.0918994527472483,1.1456569918527777,1.0729598965872842,1.0883542027304094,0.0273398976032734,0.0,0.0016851945472508,0.0014501173465736,0.0006696134183233,-0.0395062865374655,0.0403368001117125,-0.0177315950440672,-875.2161367207173,nominal_nmpc,0.0659406431560784,0.1085273156154023,0.0377183635250086,45.83917801730315,0.0,0.1339563862928348,108,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_021/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_021/nominal_nmpc/metrics.json,,
moderate,22,77,1.085779692562748,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.002403902038927,0.0001362024599875,0.0011208731782933,-0.0262603129920749,0.0517234292913672,0.0041590015752109,-1846.2608359159617,pid,0.0639285525771842,0.0901901297314056,0.0423597486158038,39.20841091391823,0.367601246105919,0.2803738317757009,110,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_022/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_022/pid/metrics.json,,
moderate,22,77,1.085779692562748,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.002403902038927,0.0001362024599875,0.0011208731782933,-0.0262603129920749,0.0517234292913672,0.0041590015752109,-1846.2608359159617,gain_scheduled_lqr,0.0762095400522394,0.1499893295580082,0.0412236962043774,55.65750000000001,0.9875389408099688,0.9968847352024922,193,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_022/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_022/gain_scheduled_lqr/metrics.json,,
moderate,22,77,1.085779692562748,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.002403902038927,0.0001362024599875,0.0011208731782933,-0.0262603129920749,0.0517234292913672,0.0041590015752109,-1846.2608359159617,nominal_nmpc,0.0558138729110184,0.0901901297314056,0.0439811952357357,44.8780619603299,0.0,0.0747663551401869,43,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_022/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_022/nominal_nmpc/metrics.json,,
moderate,23,78,0.9756589263490966,1.124540591136851,1.007246608108957,1.134851281548517,0.130317177707805,0.5,0.0011392070187764,0.0004862116120506,0.0017426124876274,-0.0298040714358735,0.0535547743125118,-0.0100695988552207,1069.821977190234,pid,0.0457751840734199,0.102161542254164,0.049777162467983,50.21215122504885,0.7507788161993769,0.5825545171339563,47,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_023/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_023/pid/metrics.json,,
moderate,23,78,0.9756589263490966,1.124540591136851,1.007246608108957,1.134851281548517,0.130317177707805,0.5,0.0011392070187764,0.0004862116120506,0.0017426124876274,-0.0298040714358735,0.0535547743125118,-0.0100695988552207,1069.821977190234,gain_scheduled_lqr,0.0488771221945108,0.102161542254164,0.049465928271286,55.65750000000001,0.9875389408099688,0.9968847352024922,63,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_023/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_023/gain_scheduled_lqr/metrics.json,,
moderate,23,78,0.9756589263490966,1.124540591136851,1.007246608108957,1.134851281548517,0.130317177707805,0.5,0.0011392070187764,0.0004862116120506,0.0017426124876274,-0.0298040714358735,0.0535547743125118,-0.0100695988552207,1069.821977190234,nominal_nmpc,0.0457550287091901,0.1021615422556355,0.0500932883532945,49.58134310708201,0.0,0.0716510903426791,47,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_023/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_023/nominal_nmpc/metrics.json,,
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149,1.0,0.0014331024173763,0.0005624939809914,0.0003099352822662,-0.031360551256634,0.0467851374026619,0.0047522221300642,-1944.0632265947372,pid,0.0736528627039623,0.1006127129398491,0.038119616778514,32.460857856545246,0.2710280373831775,0.1806853582554517,207,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_024/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_024/pid/metrics.json,,
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149,1.0,0.0014331024173763,0.0005624939809914,0.0003099352822662,-0.031360551256634,0.0467851374026619,0.0047522221300642,-1944.0632265947372,gain_scheduled_lqr,0.0963542383450191,0.1963339495958692,0.03633648675878,55.4825,0.9844236760124612,0.9937694704049844,207,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_024/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_024/gain_scheduled_lqr/metrics.json,,
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149,1.0,0.0014331024173763,0.0005624939809914,0.0003099352822662,-0.031360551256634,0.0467851374026619,0.0047522221300642,-1944.0632265947372,nominal_nmpc,0.0597009818713379,0.0922569552707205,0.0407907145096159,46.33000917632761,0.0,0.1059190031152648,80,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_024/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_024/nominal_nmpc/metrics.json,,
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.2049997751105231,0.5,0.0019144016567179,0.0011632872232517,0.0022357993679349,-0.0453598963646431,0.0534098969190118,-0.0079163185352788,544.330522248232,pid,0.0441797848762568,0.099918891097217,0.04940457405443,51.11789453267562,0.7538940809968847,0.4485981308411215,44,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_025/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_025/pid/metrics.json,,
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.2049997751105231,0.5,0.0019144016567179,0.0011632872232517,0.0022357993679349,-0.0453598963646431,0.0534098969190118,-0.0079163185352788,544.330522248232,gain_scheduled_lqr,0.0460598607937833,0.099918891097217,0.0491431058817382,55.65750000000001,0.9875389408099688,0.9968847352024922,49,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_025/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_025/gain_scheduled_lqr/metrics.json,,
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.2049997751105231,0.5,0.0019144016567179,0.0011632872232517,0.0022357993679349,-0.0453598963646431,0.0534098969190118,-0.0079163185352788,544.330522248232,nominal_nmpc,0.043695615180622,0.0999188915427564,0.0499220497896985,50.44726213111883,0.0,0.1121495327102803,44,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_025/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_025/nominal_nmpc/metrics.json,,
moderate,26,81,0.9802339873316896,0.9134884968893588,1.1648149276757236,1.04418569509029,0.1555908708978215,0.5,0.0013961163455871,0.0001460596006897,0.000834691505806,-0.0486482167737601,0.0548698148202449,0.0086883440728173,-455.64376166496834,pid,0.0517050985499494,0.1043347539963469,0.0477724945928179,47.39710194878269,0.6386292834890965,0.3925233644859813,46,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_026/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_026/pid/metrics.json,,
moderate,26,81,0.9802339873316896,0.9134884968893588,1.1648149276757236,1.04418569509029,0.1555908708978215,0.5,0.0013961163455871,0.0001460596006897,0.000834691505806,-0.0486482167737601,0.0548698148202449,0.0086883440728173,-455.64376166496834,gain_scheduled_lqr,0.0587127478936675,0.1267176094665598,0.0471533708868693,55.65750000000001,0.9875389408099688,0.9968847352024922,78,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_026/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_026/gain_scheduled_lqr/metrics.json,,
moderate,26,81,0.9802339873316896,0.9134884968893588,1.1648149276757236,1.04418569509029,0.1555908708978215,0.5,0.0013961163455871,0.0001460596006897,0.000834691505806,-0.0486482167737601,0.0548698148202449,0.0086883440728173,-455.64376166496834,nominal_nmpc,0.0499001839412666,0.1043347540206084,0.0484960851221768,47.125306029768154,0.0,0.0498442367601246,46,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_026/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_026/nominal_nmpc/metrics.json,,
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.1430061431699841,1.0,0.0006719056401975,0.0004580071927212,0.00285651538051,-0.0456558464637668,0.0469130433954523,-0.0056181674848135,1813.3132180288903,pid,0.0439309960196922,0.07398453236608,0.0454508653653142,47.74093140710841,0.632398753894081,0.292834890965732,14,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_027/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_027/pid/metrics.json,,
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.1430061431699841,1.0,0.0006719056401975,0.0004580071927212,0.00285651538051,-0.0456558464637668,0.0469130433954523,-0.0056181674848135,1813.3132180288903,gain_scheduled_lqr,0.0498616764424433,0.1116618404086491,0.0448811922619156,55.4825,0.9844236760124612,0.9937694704049844,40,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_027/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_027/gain_scheduled_lqr/metrics.json,,
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.1430061431699841,1.0,0.0006719056401975,0.0004580071927212,0.00285651538051,-0.0456558464637668,0.0469130433954523,-0.0056181674848135,1813.3132180288903,nominal_nmpc,0.0409441126332241,0.073984532372673,0.0464419278621751,48.96303640710103,0.0,0.0685358255451713,14,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_027/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_027/nominal_nmpc/metrics.json,,
moderate,28,83,0.9449242959553004,0.8633814579028736,1.0516372919364707,0.9229924153907076,0.1199623352831415,0.5,0.0026639599709632,0.0006104370627121,0.0011152124769952,-0.0321254907094884,0.0463524000374548,0.0025877536451785,972.8012383179068,pid,0.0455520869661373,0.0711919075544842,0.0443899694418663,47.20239634779121,0.3925233644859813,0.249221183800623,3,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_028/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_028/pid/metrics.json,,
moderate,28,83,0.9449242959553004,0.8633814579028736,1.0516372919364707,0.9229924153907076,0.1199623352831415,0.5,0.0026639599709632,0.0006104370627121,0.0011152124769952,-0.0321254907094884,0.0463524000374548,0.0025877536451785,972.8012383179068,gain_scheduled_lqr,0.0510721854590959,0.1007302695543496,0.0436214660335222,55.65750000000001,0.9875389408099688,0.9968847352024922,22,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_028/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_028/gain_scheduled_lqr/metrics.json,,
moderate,28,83,0.9449242959553004,0.8633814579028736,1.0516372919364707,0.9229924153907076,0.1199623352831415,0.5,0.0026639599709632,0.0006104370627121,0.0011152124769952,-0.0321254907094884,0.0463524000374548,0.0025877536451785,972.8012383179068,nominal_nmpc,0.0421830254955489,0.0711919075564028,0.0454650460145053,49.86369588151708,0.0,0.0623052959501557,3,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_028/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_028/nominal_nmpc/metrics.json,,
moderate,29,84,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,0.0796096043235423,0.0,0.0019463869562487,0.0004242783563313,0.0008486391654578,-0.0248068557504373,0.0408695148936663,-0.0046616811111934,-420.93059440356905,pid,0.0742415542729708,0.106891025221475,0.0361630350902222,30.601277408509706,0.1993769470404984,0.0093457943925233,181,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_029/pid/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_029/pid/metrics.json,,
moderate,29,84,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,0.0796096043235423,0.0,0.0019463869562487,0.0004242783563313,0.0008486391654578,-0.0248068557504373,0.0408695148936663,-0.0046616811111934,-420.93059440356905,gain_scheduled_lqr,0.093290809058026,0.1770176554560577,0.0342635263993195,55.81,0.9906542056074766,1.0,217,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_029/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_029/gain_scheduled_lqr/metrics.json,,
moderate,29,84,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,0.0796096043235423,0.0,0.0019463869562487,0.0004242783563313,0.0008486391654578,-0.0248068557504373,0.0408695148936663,-0.0046616811111934,-420.93059440356905,nominal_nmpc,0.0614008529762294,0.1005704945747178,0.0388168697729841,45.69701630928532,0.0,0.1121495327102803,94,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/moderate/scenario_029/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/moderate/scenario_029/nominal_nmpc/metrics.json,,
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.2561823986804392,1.5,0.0054903683147646,0.0016894853408081,0.007680079439061,-0.0044714794299471,0.0620108392561889,0.0466607317601291,-2194.157915767558,pid,0.057546695661691,0.1348615423191931,0.0517008044849232,50.917276525846674,0.7227414330218068,0.5295950155763239,65,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/stress/scenario_000/pid/trajectory.csv,outputs/phase5_monte_carlo/stress/scenario_000/pid/metrics.json,,
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.2561823986804392,1.5,0.0054903683147646,0.0016894853408081,0.007680079439061,-0.0044714794299471,0.0620108392561889,0.0466607317601291,-2194.157915767558,gain_scheduled_lqr,0.0586130174032353,0.1348615423191931,0.0515018644616663,55.307500000000005,0.9813084112149532,0.9906542056074766,66,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/stress/scenario_000/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/stress/scenario_000/gain_scheduled_lqr/metrics.json,,
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.2561823986804392,1.5,0.0054903683147646,0.0016894853408081,0.007680079439061,-0.0044714794299471,0.0620108392561889,0.0466607317601291,-2194.157915767558,nominal_nmpc,0.0576933614241164,0.1348615447227547,0.0518533839573501,50.36383244972723,0.0,0.0903426791277258,65,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/stress/scenario_000/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/stress/scenario_000/nominal_nmpc/metrics.json,,
stress,1,10056,0.9303608946512464,0.8454174308359381,1.229387572067434,0.6485713174581409,0.6573352173100183,1.0,0.0039749197904549,0.0010904211666853,0.0062465051156451,-0.0607766381344399,0.0436917841256949,0.0114232619938635,-68.50071747811049,pid,0.0601935185521259,0.088622806602623,0.0398682181853245,38.32703783653654,0.2585669781931464,0.102803738317757,84,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/stress/scenario_001/pid/trajectory.csv,outputs/phase5_monte_carlo/stress/scenario_001/pid/metrics.json,,
stress,1,10056,0.9303608946512464,0.8454174308359381,1.229387572067434,0.6485713174581409,0.6573352173100183,1.0,0.0039749197904549,0.0010904211666853,0.0062465051156451,-0.0607766381344399,0.0436917841256949,0.0114232619938635,-68.50071747811049,gain_scheduled_lqr,0.0735168675404864,0.1455332854455928,0.0382876853819917,55.4825,0.9844236760124612,0.9937694704049844,160,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/stress/scenario_001/gain_scheduled_lqr/trajectory.csv,outputs/phase5_monte_carlo/stress/scenario_001/gain_scheduled_lqr/metrics.json,,
stress,1,10056,0.9303608946512464,0.8454174308359381,1.229387572067434,0.6485713174581409,0.6573352173100183,1.0,0.0039749197904549,0.0010904211666853,0.0062465051156451,-0.0607766381344399,0.0436917841256949,0.0114232619938635,-68.50071747811049,nominal_nmpc,0.0517067676774508,0.0825900223873808,0.0417755312323128,49.101964485477794,0.0,0.087227414330218,55,0,False,False,alpha_corridor_violation,outputs/phase5_monte_carlo/stress/scenario_001/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/stress/scenario_001/nominal_nmpc/metrics.json,,
stress,2,10057,0.8866800433930975,0.9276352786236608,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.0044784370664884,0.0012923100994562,0.0051605340569582,-0.0416061959979135,0.0466929678154616,-0.0228400346481501,6107.333239994104,pid,0.0538731390880405,0.0814072394340186,0.059216826241575,55.4825,0.9844236760124612,0.9813084112149532,90,0,False,True,unstable_response,outputs/phase5_monte_carlo/stress/scenario_002/pid/trajectory.csv,outputs/phase5_monte_carlo/stress/scenario_002/pid/metrics.json,,
