tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,trajectory_csv,metrics_json,alpha_tightening_margin_rad,q_tightening_margin_radps,design_scenario_count,residual_checkpoint,residual_gain
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948,0.0005495050286051,0.0039518819816241,-0.0285647941037199,0.0686316878038273,0.0334167105227177,3459.989578338532,nominal_nmpc,0.0921701257201656,0.1717905926181806,0.0661407981517708,53.74252948018208,0.0,0.0311526479750778,147,0,False,True,unstable_response,outputs/phase5_monte_carlo/stress/scenario_007/nominal_nmpc/trajectory.csv,outputs/phase5_monte_carlo/stress/scenario_007/nominal_nmpc/metrics.json,,,,,
moderate,0,55,1.099675655036485,1.1111936835149023,0.8873447595370492,0.8920388602447822,0.172460084735908,0.5,0.0021126972780399,0.0014206289841505,0.0002033558309416,-0.0352671435077904,0.0433178526619218,0.0040766757111884,-2288.5715472335214,tightened_nmpc,0.0695628136875739,0.1138106458613016,0.0378936607718525,52.065841600058725,0.0,0.0809968847352024,123,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/moderate/scenario_000/trajectory.csv,outputs/phase6_robust_mpc/moderate/scenario_000/metrics.json,0.035,0.01,,,
moderate,1,56,1.067837814989062,0.8550708443435929,1.1923204271077104,1.08984168484952,0.1904742556532842,0.0,0.0018198935117927,0.0005389072581292,0.0017670007129131,-0.0421692325423806,0.0371619126363994,0.0037394339900469,1888.1114567916943,tightened_nmpc,0.0485300234189965,0.0879592836060083,0.0410855817940205,49.69402418395932,0.0,0.1339563862928348,65,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/moderate/scenario_001/trajectory.csv,outputs/phase6_robust_mpc/moderate/scenario_001/metrics.json,0.035,0.01,,,
moderate,2,57,1.0552500109466625,0.9904935904652704,1.1364934679007512,0.9361279231434768,0.1378375551764042,0.5,0.0012876544132459,0.0010895091536253,0.0008726206962965,-0.0398876750530311,0.0403012765601704,-0.0006989770439637,2243.631407086245,tightened_nmpc,0.0407799274012617,0.0709011991736385,0.0435067996085755,49.65964099411572,0.0,0.1277258566978193,0,0,False,False,success,outputs/phase6_robust_mpc/moderate/scenario_002/trajectory.csv,outputs/phase6_robust_mpc/moderate/scenario_002/metrics.json,0.035,0.01,,,
moderate,3,58,0.9427035401698732,1.1139500827692312,0.8972365808628847,0.8833681862461437,0.2960345266189571,1.0,0.0009159976169144,0.0002077217815828,0.0015797164489805,-0.0222494917690856,0.047235919833306,-0.0091980197034744,2252.732574594433,tightened_nmpc,0.0352742049541082,0.0774689454525496,0.0486070182429644,52.142315909186095,0.0,0.0716510903426791,21,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/moderate/scenario_003/trajectory.csv,outputs/phase6_robust_mpc/moderate/scenario_003/metrics.json,0.035,0.01,,,
moderate,4,59,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,0.0651918225501528,0.0,1.745874008911086e-05,0.0014589760408944,0.000310990849688,-0.0219644641608621,0.0450756317659888,0.0082567472611275,-1953.0550355784217,tightened_nmpc,0.0627789530518993,0.1017819035493803,0.0397714079763869,49.57255675969943,0.0,0.1619937694704049,103,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/moderate/scenario_004/trajectory.csv,outputs/phase6_robust_mpc/moderate/scenario_004/metrics.json,0.035,0.01,,,
moderate,5,60,0.9472851438103828,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.0029045537977214,0.0014873038666191,0.0011797634968893,-0.0404126147657097,0.0501308580413082,-0.0191749783831174,339.20421081160555,tightened_nmpc,0.0408883838634989,0.0858440349152209,0.0477756824818398,51.927250025321925,0.0,0.0654205607476635,31,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/moderate/scenario_005/trajectory.csv,outputs/phase6_robust_mpc/moderate/scenario_005/metrics.json,0.035,0.01,,,
moderate,6,61,0.9623122848632925,1.08158068545768,1.068457241400226,1.0836619346162633,0.1518134776062082,1.0,0.0029942785685696,0.0014215992020767,0.0005768931239277,-0.0294364072253767,0.0499125170717424,0.0041860276886996,365.6368989117598,tightened_nmpc,0.0418034104931701,0.0855452132844698,0.0472228114574649,48.4305525110976,0.0,0.1619937694704049,30,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/moderate/scenario_006/trajectory.csv,outputs/phase6_robust_mpc/moderate/scenario_006/metrics.json,0.035,0.01,,,
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114132,0.2426327443777292,0.5,0.0015409049665688,0.0013109248315188,0.0024801614615146,-0.0429276034714389,0.053090159356097,-0.0191536012615999,-1423.905416998581,tightened_nmpc,0.0487533984057244,0.0954819010909298,0.0464880258880353,48.89072200326363,0.0,0.146417445482866,38,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/moderate/scenario_007/trajectory.csv,outputs/phase6_robust_mpc/moderate/scenario_007/metrics.json,0.035,0.01,,,
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.2561823986804392,1.5,0.0054903683147646,0.0016894853408081,0.007680079439061,-0.0044714794299471,0.0620108392561889,0.0466607317601291,-2194.157915767558,tightened_nmpc,0.0569028043531846,0.134861544722755,0.0520680506628335,49.69335827765886,0.0,0.1214953271028037,65,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_000/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_000/metrics.json,0.035,0.01,,,
stress,1,10056,0.9303608946512464,0.8454174308359381,1.229387572067434,0.6485713174581409,0.6573352173100183,1.0,0.0039749197904549,0.0010904211666853,0.0062465051156451,-0.0607766381344399,0.0436917841256949,0.0114232619938635,-68.50071747811049,tightened_nmpc,0.0487341289905111,0.0825894360928436,0.0424855765834341,48.504259794707686,0.0,0.1246105919003115,55,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_001/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_001/metrics.json,0.035,0.01,,,
stress,2,10057,0.8866800433930975,0.9276352786236608,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.0044784370664884,0.0012923100994562,0.0051605340569582,-0.0416061959979135,0.0466929678154616,-0.0228400346481501,6107.333239994104,tightened_nmpc,0.0538731412696723,0.0814072418934243,0.0592168268315581,55.48241040290037,0.0,0.0093457943925233,90,0,False,True,unstable_response,outputs/phase6_robust_mpc/stress/scenario_002/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_002/metrics.json,0.035,0.01,,,
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519488,0.4807149936858969,1.5,0.0073816847338041,0.0039628751550082,0.0015802535717956,-0.0276693019384652,0.058481109637914,0.0304464024966277,-2492.964583448316,tightened_nmpc,0.0535667244276831,0.117917095848987,0.0489309774728298,44.27764492294356,0.0,0.2772585669781931,53,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_003/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_003/metrics.json,0.035,0.01,,,
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890204,1.0118767760127751,0.5166991460718621,0.5,0.00616481521188,0.0011326046514041,0.0047591774392061,-0.0184071039859217,0.0426613756588471,-0.003392551809463,821.4320826283194,tightened_nmpc,0.0470789278558435,0.0786255905748741,0.0426569002634577,49.68873449064084,0.0,0.1183800623052959,45,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_004/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_004/metrics.json,0.035,0.01,,,
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141604,0.3224799759664272,1.0,0.0060699958157006,0.0016087017017584,0.0017684969281546,-0.0516032641645051,0.0515961523964891,0.0149292064492087,-769.1851361540372,tightened_nmpc,0.0459220316306128,0.089608306031203,0.0465669290505667,48.90159797033249,0.0,0.1246105919003115,33,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_005/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_005/metrics.json,0.035,0.01,,,
stress,6,10061,1.0369246295704622,0.903115799099658,1.1733945453004238,1.0846015290208744,0.269767039893948,0.5,0.0021652652844114,0.0020134855485208,0.0073158945485747,-0.020709418677945,0.0337327983510974,0.0215560871886639,-4575.918643044272,tightened_nmpc,0.1185152824174522,0.1830522238952894,0.0265919566949701,52.03454435738338,0.0,0.0747663551401869,199,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_006/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_006/metrics.json,0.035,0.01,,,
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948,0.0005495050286051,0.0039518819816241,-0.0285647941037199,0.0686316878038273,0.0334167105227177,3459.989578338532,tightened_nmpc,0.0912127026955842,0.1717905926181809,0.0663655854023071,54.13137642078737,0.0,0.0404984423676012,147,0,False,True,unstable_response,outputs/phase6_robust_mpc/stress/scenario_007/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_007/metrics.json,0.035,0.01,,,
moderate,0,55,1.099675655036485,1.1111936835149023,0.8873447595370492,0.8920388602447822,0.172460084735908,0.5,0.0021126972780399,0.0014206289841505,0.0002033558309416,-0.0352671435077904,0.0433178526619218,0.0040766757111884,-2288.5715472335214,scenario_nmpc,0.0693979059065077,0.1139524423389987,0.0379587760318584,48.19573740785159,0.0,0.0965732087227414,123,0,True,False,solver_failure,outputs/phase7_scenario_mpc/moderate/scenario_000/trajectory.csv,outputs/phase7_scenario_mpc/moderate/scenario_000/metrics.json,,,3.0,,
moderate,1,56,1.067837814989062,0.8550708443435929,1.1923204271077104,1.08984168484952,0.1904742556532842,0.0,0.0018198935117927,0.0005389072581292,0.0017670007129131,-0.0421692325423806,0.0371619126363994,0.0037394339900469,1888.1114567916943,scenario_nmpc,0.0480285846971495,0.0882860378044291,0.0413485382039404,46.05908479393159,0.0,0.0778816199376947,65,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/moderate/scenario_001/trajectory.csv,outputs/phase7_scenario_mpc/moderate/scenario_001/metrics.json,,,3.0,,
moderate,2,57,1.0552500109466625,0.9904935904652704,1.1364934679007512,0.9361279231434768,0.1378375551764042,0.5,0.0012876544132459,0.0010895091536253,0.0008726206962965,-0.0398876750530311,0.0403012765601704,-0.0006989770439637,2243.631407086245,scenario_nmpc,0.0400963968799114,0.0713054528653324,0.0437629630536913,47.75406199689063,0.0,0.0934579439252336,7,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/moderate/scenario_002/trajectory.csv,outputs/phase7_scenario_mpc/moderate/scenario_002/metrics.json,,,3.0,,
moderate,3,58,0.9427035401698732,1.1139500827692312,0.8972365808628847,0.8833681862461437,0.2960345266189571,1.0,0.0009159976169144,0.0002077217815828,0.0015797164489805,-0.0222494917690856,0.047235919833306,-0.0091980197034744,2252.732574594433,scenario_nmpc,0.0350878163367826,0.0774689454525532,0.0487676212588477,49.910088710384805,0.0,0.0560747663551401,21,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/moderate/scenario_003/trajectory.csv,outputs/phase7_scenario_mpc/moderate/scenario_003/metrics.json,,,3.0,,
moderate,4,59,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,0.0651918225501528,0.0,1.745874008911086e-05,0.0014589760408944,0.000310990849688,-0.0219644641608621,0.0450756317659888,0.0082567472611275,-1953.0550355784217,scenario_nmpc,0.062509137281128,0.1019841365931147,0.0399083541329397,47.28137848526958,0.0,0.1370716510903426,103,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/moderate/scenario_004/trajectory.csv,outputs/phase7_scenario_mpc/moderate/scenario_004/metrics.json,,,3.0,,
moderate,5,60,0.9472851438103828,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.0029045537977214,0.0014873038666191,0.0011797634968893,-0.0404126147657097,0.0501308580413082,-0.0191749783831174,339.20421081160555,scenario_nmpc,0.0400727234844709,0.0858440349152227,0.0480947671743906,49.436999373269174,0.0,0.1246105919003115,31,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/moderate/scenario_005/trajectory.csv,outputs/phase7_scenario_mpc/moderate/scenario_005/metrics.json,,,3.0,,
moderate,6,61,0.9623122848632925,1.08158068545768,1.068457241400226,1.0836619346162633,0.1518134776062082,1.0,0.0029942785685696,0.0014215992020767,0.0005768931239277,-0.0294364072253767,0.0499125170717424,0.0041860276886996,365.6368989117598,scenario_nmpc,0.0417207581895427,0.0855452132844716,0.0472688094691855,48.328312152642425,0.0,0.1339563862928348,30,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/moderate/scenario_006/trajectory.csv,outputs/phase7_scenario_mpc/moderate/scenario_006/metrics.json,,,3.0,,
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114132,0.2426327443777292,0.5,0.0015409049665688,0.0013109248315188,0.0024801614615146,-0.0429276034714389,0.053090159356097,-0.0191536012615999,-1423.905416998581,scenario_nmpc,0.0485319046689959,0.0954819010909309,0.046532979734426,44.23635993032835,0.0,0.1277258566978193,38,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/moderate/scenario_007/trajectory.csv,outputs/phase7_scenario_mpc/moderate/scenario_007/metrics.json,,,3.0,,
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.2561823986804392,1.5,0.0054903683147646,0.0016894853408081,0.007680079439061,-0.0044714794299471,0.0620108392561889,0.0466607317601291,-2194.157915767558,scenario_nmpc,0.0562059497271113,0.1348818501526812,0.0523823581716862,46.819948832743115,0.0,0.1152647975077881,65,0,True,True,solver_failure,outputs/phase7_scenario_mpc/stress/scenario_000/trajectory.csv,outputs/phase7_scenario_mpc/stress/scenario_000/metrics.json,,,3.0,,
stress,1,10056,0.9303608946512464,0.8454174308359381,1.229387572067434,0.6485713174581409,0.6573352173100183,1.0,0.0039749197904549,0.0010904211666853,0.0062465051156451,-0.0607766381344399,0.0436917841256949,0.0114232619938635,-68.50071747811049,scenario_nmpc,0.0481786870324498,0.0829166870418091,0.0428017198566232,47.2275540954101,0.0,0.0903426791277258,56,0,True,False,solver_failure,outputs/phase7_scenario_mpc/stress/scenario_001/trajectory.csv,outputs/phase7_scenario_mpc/stress/scenario_001/metrics.json,,,3.0,,
stress,2,10057,0.8866800433930975,0.9276352786236608,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.0044784370664884,0.0012923100994562,0.0051605340569582,-0.0416061959979135,0.0466929678154616,-0.0228400346481501,6107.333239994104,scenario_nmpc,0.0538731412678194,0.0814072418896848,0.0592168268310586,55.48241040415682,0.0,0.0093457943925233,90,0,True,True,solver_failure,outputs/phase7_scenario_mpc/stress/scenario_002/trajectory.csv,outputs/phase7_scenario_mpc/stress/scenario_002/metrics.json,,,3.0,,
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519488,0.4807149936858969,1.5,0.0073816847338041,0.0039628751550082,0.0015802535717956,-0.0276693019384652,0.058481109637914,0.0304464024966277,-2492.964583448316,scenario_nmpc,0.0524761309378987,0.1179170958489859,0.049278834226511,44.82164488043189,0.0,0.2211838006230529,53,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/stress/scenario_003/trajectory.csv,outputs/phase7_scenario_mpc/stress/scenario_003/metrics.json,,,3.0,,
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890204,1.0118767760127751,0.5166991460718621,0.5,0.00616481521188,0.0011326046514041,0.0047591774392061,-0.0184071039859217,0.0426613756588471,-0.003392551809463,821.4320826283194,scenario_nmpc,0.0468227874145508,0.0787416454349179,0.0427587696940359,46.47175741298928,0.0,0.1152647975077881,45,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/stress/scenario_004/trajectory.csv,outputs/phase7_scenario_mpc/stress/scenario_004/metrics.json,,,3.0,,
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141604,0.3224799759664272,1.0,0.0060699958157006,0.0016087017017584,0.0017684969281546,-0.0516032641645051,0.0515961523964891,0.0149292064492087,-769.1851361540372,scenario_nmpc,0.0456679237732713,0.0896083060312042,0.0466721324370476,47.90208137631566,0.0,0.1370716510903426,33,0,False,False,alpha_corridor_violation,outputs/phase7_scenario_mpc/stress/scenario_005/trajectory.csv,outputs/phase7_scenario_mpc/stress/scenario_005/metrics.json,,,3.0,,
stress,6,10061,1.0369246295704622,0.903115799099658,1.1733945453004238,1.0846015290208744,0.269767039893948,0.5,0.0021652652844114,0.0020134855485208,0.0073158945485747,-0.020709418677945,0.0337327983510974,0.0215560871886639,-4575.918643044272,scenario_nmpc,0.118460146607601,0.1833691794013722,0.0269905340646157,51.75779616583131,0.0,0.0809968847352024,200,0,True,False,solver_failure,outputs/phase7_scenario_mpc/stress/scenario_006/trajectory.csv,outputs/phase7_scenario_mpc/stress/scenario_006/metrics.json,,,3.0,,
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948,0.0005495050286051,0.0039518819816241,-0.0285647941037199,0.0686316878038273,0.0334167105227177,3459.989578338532,scenario_nmpc,0.0913762933811687,0.1717905926188488,0.0662943266249916,52.61958262597539,0.0,0.0404984423676012,147,0,True,True,solver_failure,outputs/phase7_scenario_mpc/stress/scenario_007/trajectory.csv,outputs/phase7_scenario_mpc/stress/scenario_007/metrics.json,,,3.0,,
moderate,0,55,1.099675655036485,1.1111936835149023,0.8873447595370492,0.8920388602447822,0.17246008473590804,0.5,0.002112697278039903,0.001420628984150504,0.00020335583094168374,-0.03526714350779047,0.043317852661921875,0.00407667571118842,-2288.5715472335214,learned_residual_nmpc,0.0713677243056359,0.11385083987893854,0.03728087748613331,48.82333183407482,0.0,0.14018691588785046,123,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/moderate/scenario_000/trajectory.csv,outputs/phase10_learned_residual_mpc/moderate/scenario_000/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
moderate,1,56,1.067837814989062,0.8550708443435929,1.1923204271077104,1.08984168484952,0.19047425565328424,0.0,0.001819893511792798,0.0005389072581292835,0.0017670007129131713,-0.042169232542380676,0.037161912636399425,0.003739433990046943,1888.1114567916945,learned_residual_nmpc,0.05164121178744453,0.08805235659773036,0.04023133614239382,47.852266052738685,0.0,0.09345794392523364,65,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/moderate/scenario_001/trajectory.csv,outputs/phase10_learned_residual_mpc/moderate/scenario_001/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
moderate,2,57,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,learned_residual_nmpc,0.04367694682668845,0.0709590059290896,0.042899331473067695,49.56244899726351,0.0,0.08411214953271028,0,0,False,False,success,outputs/phase10_learned_residual_mpc/moderate/scenario_002/trajectory.csv,outputs/phase10_learned_residual_mpc/moderate/scenario_002/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
moderate,3,58,0.9427035401698733,1.1139500827692312,0.8972365808628847,0.8833681862461437,0.2960345266189571,1.0,0.0009159976169144701,0.00020772178158287347,0.001579716448980541,-0.02224949176908563,0.04723591983330609,-0.009198019703474421,2252.732574594433,learned_residual_nmpc,0.036806626067219725,0.07746894545255864,0.048240434824263996,51.24320267663826,0.0,0.0529595015576324,21,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/moderate/scenario_003/trajectory.csv,outputs/phase10_learned_residual_mpc/moderate/scenario_003/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
moderate,4,59,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,0.06519182255015281,0.0,1.745874008911086e-05,0.0014589760408944903,0.00031099084968804126,-0.02196446416086214,0.04507563176598882,0.008256747261127528,-1953.0550355784214,learned_residual_nmpc,0.06479531363067381,0.10183093922914374,0.03921921591352631,49.46803087122345,0.0,0.12461059190031153,103,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/moderate/scenario_004/trajectory.csv,outputs/phase10_learned_residual_mpc/moderate/scenario_004/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
moderate,5,60,0.9472851438103829,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.002904553797721493,0.0014873038666191403,0.0011797634968893586,-0.040412614765709766,0.050130858041308214,-0.01917497838311747,339.20421081160555,learned_residual_nmpc,0.042502574723153386,0.08584403491522419,0.04727024483706211,50.46811853711088,0.0,0.08722741433021806,31,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/moderate/scenario_005/trajectory.csv,outputs/phase10_learned_residual_mpc/moderate/scenario_005/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,learned_residual_nmpc,0.045925011138886584,0.0855452132844729,0.04632401512471846,50.91655051005775,0.0,0.09968847352024922,30,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/moderate/scenario_006/trajectory.csv,outputs/phase10_learned_residual_mpc/moderate/scenario_006/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,learned_residual_nmpc,0.05354369071075895,0.0954819010909316,0.04547850274961607,45.70134251677261,0.0,0.12461059190031153,38,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/moderate/scenario_007/trajectory.csv,outputs/phase10_learned_residual_mpc/moderate/scenario_007/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,learned_residual_nmpc,0.058321351566637876,0.13486154472275538,0.05157504550843318,51.749966420751136,0.0,0.04984423676012461,65,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/stress/scenario_000/trajectory.csv,outputs/phase10_learned_residual_mpc/stress/scenario_000/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,learned_residual_nmpc,0.051603347509134,0.08260456889436713,0.04187855604968974,47.86636547210223,0.0,0.08411214953271028,55,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/stress/scenario_001/trajectory.csv,outputs/phase10_learned_residual_mpc/stress/scenario_001/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,learned_residual_nmpc,0.053873141267418864,0.08140724188903722,0.059216826830929686,55.482410417952195,0.0,0.009345794392523364,90,0,False,True,unstable_response,outputs/phase10_learned_residual_mpc/stress/scenario_002/trajectory.csv,outputs/phase10_learned_residual_mpc/stress/scenario_002/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,learned_residual_nmpc,0.056681243154062824,0.11791709584898655,0.04824725185262578,45.70034319679095,0.0,0.22118380062305296,55,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/stress/scenario_003/trajectory.csv,outputs/phase10_learned_residual_mpc/stress/scenario_003/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,learned_residual_nmpc,0.049968494005035245,0.07849289740072579,0.04201888539239116,49.172572864743174,0.0,0.09034267912772585,45,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/stress/scenario_004/trajectory.csv,outputs/phase10_learned_residual_mpc/stress/scenario_004/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,learned_residual_nmpc,0.051126106386054464,0.08960830603120565,0.045423762360689166,47.07892942056307,0.0,0.1526479750778816,33,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/stress/scenario_005/trajectory.csv,outputs/phase10_learned_residual_mpc/stress/scenario_005/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,learned_residual_nmpc,0.11863406378979165,0.1831957604110421,0.026553097440883695,51.012967079093755,0.0,0.08722741433021806,200,0,False,False,alpha_corridor_violation,outputs/phase10_learned_residual_mpc/stress/scenario_006/trajectory.csv,outputs/phase10_learned_residual_mpc/stress/scenario_006/metrics.json,,,,outputs/phase9_residual_model/residual_model_checkpoint.pt,1.0
